start,open,high,low,close,volume,trades,action
1548975600000,3446.44,3447,3425.36,3434.1,1109.1146860000003,7278,0
1548979200000,3434.1,3440.15,3425,3430.74,1230.4596969999989,7251,0
1548982800000,3430.74,3432.03,3401.2,3412.75,1891.7707820000005,10672,1
1548986400000,3412.79,3421.49,3403.02,3416.25,1166.8517719999998,7012,1
1548990000000,3415.97,3423.24,3410,3418.5,648.415115,5221,1
1548993600000,3418.84,3420.24,3411,3415.84,812.1032260000002,5626,1
1548997200000,3414.76,3422,3414.35,3419.81,645.712132,5004,0
1549000800000,3419.03,3427.05,3412.66,3427.05,848.6118399999998,6551,0
1549004400000,3426.26,3428.51,3412.41,3420.03,1224.817307,7821,0
1549008000000,3419.44,3452.74,3417.81,3437.98,1397.7484319999996,6877,0
1549011600000,3437.78,3439.68,3429.09,3434.64,1022.6231909999999,5608,0
1549015200000,3433.87,3446,3429.83,3444.85,917.895399,5587,0
1549018800000,3444.02,3477,3442.95,3459.18,2430.310235000001,11704,0
1549022400000,3460.56,3479.99,3458.59,3461.12,1715.6847780000003,8538,0
1549026000000,3461.12,3470.99,3461.12,3469.83,953.8656679999997,6748,0
1549029600000,3469.83,3475,3461.21,3467,918.7017020000001,6311,0
1549033200000,3467,3469.45,3452.2,3463.02,831.6333390000001,6420,0
1549036800000,3463.02,3464.95,3450,3457.31,766.557511,6011,0
1549040400000,3458.33,3468,3457.05,3459.99,921.624241,5746,0
1549044000000,3459.99,3473.65,3458.05,3472.01,685.637845,5134,0
1549047600000,3472.22,3488,3467.95,3474.52,1475.4978229999997,7826,0
1549051200000,3475.01,3484,3474.41,3476.15,925.7136649999999,6288,0
1549054800000,3476.17,3483.56,3467.43,3482.43,695.977427,5336,0
1549058400000,3482.62,3485,3470.33,3475.3,499.7405550000001,4283,0
1549062000000,3474.5,3486.63,3461.29,3462.07,632.522477,5876,0
1549065600000,3462.2,3470.45,3460.43,3460.88,794.0840660000003,5171,0
1549069200000,3461.72,3463.92,3455.36,3459.43,492.77059,4778,0
1549072800000,3459.3,3469.38,3457.17,3465.43,483.98030499999993,5921,0
1549076400000,3465.75,3471,3461.99,3465,545.5475339999998,6302,0
1549080000000,3465.64,3469,3458.27,3459.22,487.33211799999987,6007,0
1549083600000,3459.21,3460.25,3442.11,3452,829.1934999999999,8024,1
1549087200000,3452,3453.28,3440.29,3447.89,936.4950129999997,7397,1
1549090800000,3447.86,3456.52,3446.84,3453.55,662.180172,6756,1
1549094400000,3453.09,3455.5,3443.4,3452.5,657.0360840000002,6275,1
1549098000000,3452.6,3466.49,3445.43,3464.74,804.0877559999999,5967,0
1549101600000,3465.3,3469.99,3459.3,3465.12,679.9946839999998,5126,0
1549105200000,3465.75,3481.59,3462.5,3477.67,1280.6945549999991,8486,0
1549108800000,3477.83,3479.74,3468.17,3468.84,940.876467,7346,0
1549112400000,3469.36,3474.88,3464.18,3465.55,506.0930659999999,5512,0
1549116000000,3465.06,3469.85,3456.49,3465.66,796.4328229999996,6521,0
1549119600000,3466.93,3467.96,3453.39,3457.56,709.3537819999999,5454,0
1549123200000,3457.56,3460,3444.01,3459.88,886.2163309999995,5528,0
1549126800000,3459.87,3467.39,3454.02,3464.39,500.487499,4203,0
1549130400000,3465.61,3467.5,3458.01,3466.89,393.00297100000006,3804,0
1549134000000,3467.19,3479,3463.01,3468.19,611.181971,4724,0
1549137600000,3468.9,3472.98,3457.56,3460,440.254639,3979,0
1549141200000,3460.32,3469.38,3457.58,3466.3,332.849845,3577,0
1549144800000,3466.3,3474,3462.58,3467.14,471.42495299999996,4076,0
1549148400000,3466.83,3526.4,3462.55,3504.77,2679.2312760000004,13082,0
1549152000000,3504.06,3511.09,3482,3494.7,1432.4486099999997,8413,0
1549155600000,3493.23,3495.19,3482.05,3487.84,617.3490360000001,4834,0
1549159200000,3488.25,3494.96,3481,3481.63,628.7556430000001,4479,0
1549162800000,3481.41,3484.14,3470,3482.58,632.25344,4311,0
1549166400000,3483.06,3486.86,3470.36,3476.87,453.6621530000001,3892,0
1549170000000,3476.04,3484.1,3473.17,3481.08,401.654326,3995,0
1549173600000,3482.13,3484.71,3464.2,3470.93,639.5488809999999,5158,0
1549177200000,3470.95,3472,3457.38,3462.54,863.7475780000002,5663,0
1549180800000,3462.99,3463.83,3447.44,3458.76,1340.848524,7231,0
1549184400000,3458.78,3461.21,3453.13,3456.01,802.464211,4600,0
1549188000000,3456.95,3474.94,3454,3466.7,698.9414349999998,4815,0
1549191600000,3466.68,3471,3457.4,3463.7,519.7189410000002,4459,0
1549195200000,3462.69,3467.17,3455.29,3465.85,643.03954,4524,0
1549198800000,3465.85,3473.44,3463.73,3469.36,1023.1718329999994,6291,0
1549202400000,3468.46,3469.35,3457.42,3460.46,627.8082050000002,4678,0
1549206000000,3460.41,3466.01,3448.15,3463.5,1022.6890309999998,6235,0
1549209600000,3462.8,3468.98,3459.07,3467.91,945.499758,5525,0
1549213200000,3467.9,3467.9,3459.05,3460,459.8896270000001,3855,0
1549216800000,3460,3467.95,3459.03,3466.88,567.3660370000002,4207,0
1549220400000,3466.88,3468.99,3431.4,3445.6,1356.6699609999998,7715,0
1549224000000,3445.6,3445.98,3431.23,3443,1290.3876760000003,8953,0
1549227600000,3443,3443.92,3426,3434.85,1151.481824,6137,0
1549231200000,3435.21,3452,3431.05,3450.86,728.4384799999999,5180,0
1549234800000,3451.73,3466.55,3445.3,3458.11,1019.5016399999998,5951,0
1549238400000,3458.11,3471.84,3455,3462.51,849.6440639999998,5142,0
1549242000000,3461.98,3471.27,3457.4,3468.79,637.542257,4767,0
1549245600000,3469.62,3471.29,3452.27,3456.3,715.2658729999996,5063,0
1549249200000,3457.71,3462.18,3452.49,3458.28,988.896218,5300,0
1549252800000,3458.28,3467.78,3456.9,3462.02,746.927303,5401,0
1549256400000,3461.06,3462.52,3453.18,3457.63,511.7648860000001,4167,0
1549260000000,3457.87,3466.73,3456.02,3460.12,548.4388379999999,4214,0
1549263600000,3460.3,3467.07,3457.59,3463.02,505.65470800000014,4337,0
1549267200000,3463.02,3484.88,3459,3461.48,1483.3425759999998,8808,0
1549270800000,3462.78,3467.87,3445.49,3448.96,1933.8508419999998,10296,0
1549274400000,3448.98,3455.79,3444.13,3450.13,859.5506179999998,5408,0
1549278000000,3451.15,3453.37,3434.1,3436.04,1405.4706720000001,7356,0
1549281600000,3436.39,3452.23,3433.31,3451.83,1298.6344100000001,6664,0
1549285200000,3451.09,3454.76,3445,3451.79,804.5821650000001,5156,0
1549288800000,3451.79,3461,3444.55,3450.35,1054.4737910000001,6038,0
1549292400000,3450.38,3460,3448.21,3459.65,709.0735690000001,4696,0
1549296000000,3459.16,3467,3457.52,3458.74,1546.9048080000005,8538,0
1549299600000,3457.94,3467.06,3457.51,3465.9,885.6160969999999,5674,0
1549303200000,3465.58,3475,3460.71,3467.52,946.8032520000003,6125,0
1549306800000,3467.99,3473,3461.47,3469.03,514.659641,4630,0
1549310400000,3469.03,3475,3460.01,3462,879.9106430000004,8394,0
1549314000000,3462,3475.79,3461,3468.51,978.419528,7172,0
1549317600000,3468.52,3474,3453.82,3460.25,1423.758037,9034,0
1549321200000,3460.25,3468.78,3455.41,3463.22,902.7963120000002,6043,0
1549324800000,3463.22,3465,3455.69,3463.77,700.019542,5409,0
1549328400000,3463.29,3468.12,3452.01,3455,936.8930929999997,5849,0
1549332000000,3455.24,3468.75,3448.43,3460.45,963.957479,6619,0
1549335600000,3459.84,3471.86,3451.38,3463.91,1669.687766,7747,0
1549339200000,3463.47,3471.89,3461.07,3467.63,1444.4333549999992,7674,0
1549342800000,3468.28,3471.67,3456.95,3465.99,1339.9910579999996,8223,0
1549346400000,3465.97,3470,3462.11,3465.14,1062.457244,6266,0
1549350000000,3465.65,3468.23,3457.16,3464.42,1084.3844060000001,6309,0
1549353600000,3464.42,3470.3,3462.21,3466.34,759.1053870000002,5134,0
1549357200000,3466.32,3477.78,3461.21,3476.41,1247.2353739999994,7011,0
1549360800000,3476.78,3478.97,3469.4,3470.88,863.605897,5861,0
1549364400000,3471,3473,3461.21,3469.91,898.9295789999999,5502,0
1549368000000,3469.89,3471.68,3460,3462.86,992.2497849999999,5856,0
1549371600000,3462.89,3466.24,3457.96,3465.64,854.8157180000001,5609,0
1549375200000,3465.64,3468.17,3454,3455.31,1210.612665,7288,0
1549378800000,3455.3,3463.81,3449.05,3460.44,1806.1093079999998,8291,0
1549382400000,3461.18,3461.6,3453.09,3459.94,1043.1703820000002,6956,0
1549386000000,3460.1,3464.63,3454,3456.67,807.331632,5711,0
1549389600000,3456.82,3468.16,3455.67,3456,1077.3630210000001,6306,0
1549393200000,3455.95,3468.17,3449.49,3463.81,1473.695317,8018,0
1549396800000,3463.81,3466.99,3455.42,3462.44,789.1724979999999,5874,0
1549400400000,3461.74,3468.17,3458.69,3460.69,618.6001959999999,5351,0
1549404000000,3460.69,3470.39,3460,3462.37,864.2870559999998,5771,0
1549407600000,3461.86,3472,3458.29,3471.59,756.3072719999997,6252,0
1549411200000,3471.57,3482.72,3451.1,3458.95,1510.6902999999998,8407,0
1549414800000,3459.26,3463.51,3380,3417.02,6908.063203000001,26320,0
1549418400000,3418.18,3425.01,3408.31,3420.84,1537.1560009999998,9625,0
1549422000000,3419.78,3432.73,3416,3423.35,1753.2416040000007,8902,0
1549425600000,3423.96,3423.97,3402.46,3413.05,1622.1528280000016,8640,0
1549429200000,3412.26,3419.95,3412.26,3418,629.5396489999999,5524,0
1549432800000,3418,3421.24,3415,3416.74,543.8732009999998,5140,0
1549436400000,3416.09,3426.83,3415.39,3424.77,819.9656279999996,5812,0
1549440000000,3424.79,3424.79,3400,3409.76,1587.0351219999998,7443,0
1549443600000,3409.99,3414.44,3403.92,3410.32,984.5180930000002,6408,0
1549447200000,3410.67,3413.6,3396.17,3408.93,1034.007372,6803,0
1549450800000,3408.58,3409.56,3396.67,3399.82,874.1902309999998,6613,0
1549454400000,3399.79,3410,3392.11,3407.93,1432.5980179999992,6738,0
1549458000000,3408,3409.32,3400.08,3404.31,826.0369910000001,5100,0
1549461600000,3404.56,3406.1,3392.84,3400.98,1251.2259779999995,6314,0
1549465200000,3400.64,3422.02,3382.26,3422.02,1959.5364829999992,10619,0
1549468800000,3421.07,3434.59,3405.01,3411.7,2791.1306959999997,14461,0
1549472400000,3411.1,3411.95,3395.77,3402.44,1242.5564189999996,7609,0
1549476000000,3402.09,3408,3385.26,3406.04,1871.4584139999995,9762,0
1549479600000,3406.37,3406.96,3392.29,3398.39,1109.7963110000005,5985,0
1549483200000,3398.41,3405.85,3393.54,3402,871.2986289999999,6104,0
1549486800000,3402,3407.23,3398.87,3405.98,684.808194,5998,0
1549490400000,3405.98,3408.52,3399.43,3405.88,763.0090419999999,7046,0
1549494000000,3405.43,3409.26,3402.16,3405.37,702.3564389999998,5249,0
1549497600000,3407,3407.01,3398.02,3402.95,826.4804389999998,6101,0
1549501200000,3403.83,3409.54,3402.94,3407.03,619.871059,5610,0
1549504800000,3407.03,3408.99,3402.39,3407.25,642.5152439999999,5797,0
1549508400000,3406.71,3414,3404.77,3413.12,572.36451,5045,0
1549512000000,3413.49,3415.82,3410.18,3411,512.3008070000001,4751,0
1549515600000,3411,3416.2,3410.7,3414.69,740.6709349999999,5066,0
1549519200000,3415.51,3420,3406,3411.25,971.894503,6230,0
1549522800000,3411.25,3414.99,3408.02,3412.15,592.5100259999997,5324,0
1549526400000,3412.17,3417.59,3409.66,3417.26,817.0667460000004,9953,0
1549530000000,3417.26,3419.88,3412.05,3419.5,1002.83541,9139,0
1549533600000,3419.5,3425,3416.08,3421.05,1040.597712,7883,0
1549537200000,3421.36,3426.45,3407.05,3408.05,1648.143194,7320,0
1549540800000,3407.81,3413.16,3400,3404.97,1061.1934570000003,6404,0
1549544400000,3405,3413,3399,3407.04,1095.676838,6102,0
1549548000000,3407.03,3410.82,3400,3409.7,946.0341790000001,5947,0
1549551600000,3409.71,3413.16,3401,3407.03,644.6280499999999,5807,1
1549555200000,3407.03,3412.24,3401.11,3403.12,808.681079,5996,1
1549558800000,3402.47,3404.4,3392,3397.82,866.8182629999999,6433,1
1549562400000,3397.87,3404.05,3394,3398.98,673.7526069999999,5510,1
1549566000000,3398.54,3400,3390,3399.55,658.0005830000002,4554,1
1549569600000,3399.43,3402.09,3390.11,3401.22,581.9758239999999,4982,1
1549573200000,3401.8,3403.31,3394.12,3395,631.1245170000002,3954,1
1549576800000,3395.19,3401.8,3393.55,3401.01,347.6468040000002,3732,1
1549580400000,3400.57,3401.21,3391.18,3398.4,362.75585199999995,4107,1
1549584000000,3398.4,3398.71,3390.37,3393.78,644.753349,4976,1
1549587600000,3393.35,3396,3387,3389.51,643.571717,4751,1
1549591200000,3389.98,3398.45,3373.1,3394.32,1323.2724239999998,7010,1
1549594800000,3394,3407.78,3393.47,3404.08,689.6234350000002,4154,1
1549598400000,3403.77,3404.33,3397.14,3399.84,556.3584179999999,3804,1
1549602000000,3400.47,3411,3399.47,3408.29,723.237605,4828,1
1549605600000,3408.92,3409.94,3400.5,3407.65,658.7986870000001,4050,1
1549609200000,3408.66,3408.66,3392.97,3394.78,627.6702489999996,4859,1
1549612800000,3395.24,3429.6,3394.89,3413.8,1305.0266950000002,8759,1
1549616400000,3413.78,3450.5,3413.78,3426.58,2625.117788000002,13491,1
1549620000000,3426.56,3439.38,3424.71,3432.85,1470.41411,7671,1
1549623600000,3433.51,3441.79,3427.96,3430,1675.042054,7076,1
1549627200000,3430,3447.99,3429,3439.25,2338.9275630000016,9551,1
1549630800000,3439.1,3449.97,3436.66,3447,1101.9054599999995,6775,1
1549634400000,3447.53,3469.89,3445.6,3457,1660.7921030000005,8512,1
1549638000000,3456.21,3512.8,3452.97,3507.34,3483.529040999998,19039,1
1549641600000,3506.42,3733.58,3485.24,3687,9099.779952000003,40072,0
1549645200000,3687.15,3692.08,3632.25,3662.59,7484.714691999999,35393,0
1549648800000,3662.6,3677.65,3647.45,3654.03,2807.957403000001,15269,0
1549652400000,3654.76,3669.61,3648.23,3668.3,1641.7060689999998,9400,0
1549656000000,3668.28,3669.99,3657.13,3660.53,1389.670673,9343,0
1549659600000,3660.53,3664.2,3612,3630.93,2070.370071999999,14142,0
1549663200000,3630.94,3645,3625.36,3633.64,846.1222100000002,8799,0
1549666800000,3633.64,3665,3630.6,3659.04,1099.6962440000002,9150,0
1549670400000,3660.27,3667.89,3641.34,3654.84,1314.9176590000002,10883,0
1549674000000,3654.39,3656.74,3641.45,3644.3,876.9690579999998,8161,0
1549677600000,3644.28,3647.51,3635,3645.62,867.0246899999999,8232,0
1549681200000,3645.61,3649.67,3640,3646.45,842.7480980000001,6983,0
1549684800000,3647.19,3656.61,3642.19,3652.72,846.4166549999998,7385,0
1549688400000,3652.72,3653.36,3643.78,3648.32,616.6610620000001,5939,0
1549692000000,3647.31,3653.79,3646.24,3647.14,636.10581,6212,0
1549695600000,3647.14,3666.46,3646.3,3660.86,1168.2423480000007,8688,0
1549699200000,3661.95,3677.32,3651.69,3660.54,2100.3967010000006,12959,0
1549702800000,3660.56,3670.23,3653.04,3657.54,1176.3111689999994,7245,0
1549706400000,3657.53,3669,3655.02,3661.01,988.8156130000001,7490,0
1549710000000,3660.6,3665.32,3656.39,3662.02,871.2569949999997,7009,0
1549713600000,3662.32,3666.89,3645,3654.36,1109.5473760000002,9356,0
1549717200000,3655.3,3669.25,3653.69,3664,1267.8186719999999,10325,0
1549720800000,3664,3680.02,3651.05,3660.29,1595.5532689999998,9051,0
1549724400000,3660.45,3662.39,3640,3645.02,1298.5366120000003,8517,0
1549728000000,3645.02,3652.84,3625.13,3646.22,1353.6395999999997,9538,0
1549731600000,3645.95,3647.85,3636.31,3642.66,967.540567,7236,0
1549735200000,3642.66,3645,3637.39,3640.37,668.1740770000001,6262,0
1549738800000,3640.06,3655,3640.05,3652.19,996.9949129999998,6273,0
1549742400000,3653.56,3658.41,3650,3656.62,1005.92485,6149,0
1549746000000,3657.42,3669.73,3655,3665.78,1045.751386,5950,0
1549749600000,3665.78,3667.32,3656,3660.37,713.0213110000001,4513,0
1549753200000,3660.83,3673,3657.2,3665.18,431.465228,4402,0
1549756800000,3665.18,3674,3656.85,3657.19,615.4758310000001,5899,0
1549760400000,3658.23,3663,3649.98,3655.84,677.2112130000002,6082,0
1549764000000,3655.26,3662.12,3653.06,3653.08,497.0722929999998,4704,0
1549767600000,3654.13,3657.65,3646.44,3654.84,535.3584409999999,4758,0
1549771200000,3654.8,3660,3651.16,3658.55,450.0213769999999,4277,0
1549774800000,3658.17,3659.46,3651,3654.9,498.94043500000004,4895,0
1549778400000,3653.12,3654.84,3630.98,3634.81,1332.7711479999998,8904,0
1549782000000,3635.92,3641.03,3609.76,3632.12,1976.6059269999987,11872,0
1549785600000,3632.1,3642,3631.03,3638.36,1217.6547850000002,7288,0
1549789200000,3638.36,3639.1,3631.95,3636.98,739.2757339999997,5866,0
1549792800000,3636.66,3647.95,3636.46,3644.89,863.520069,6482,0
1549796400000,3644.77,3647.95,3630.78,3638.34,624.0080639999998,5786,0
1549800000000,3639.53,3642.78,3622.5,3626.17,840.0103320000001,6732,0
1549803600000,3625.94,3635.04,3616,3630.78,1384.3705340000001,7920,0
1549807200000,3630.78,3637,3615.53,3619.5,976.2396430000001,6823,0
1549810800000,3619.5,3634.77,3618.46,3626.6,1238.0785379999998,6816,0
1549814400000,3628.73,3655,3624.03,3647.05,1561.5250470000005,10138,0
1549818000000,3647.12,3651.06,3631.94,3638.41,1098.0581920000004,7301,0
1549821600000,3638.85,3650,3638.32,3646.32,674.258621,5525,0
1549825200000,3646.32,3649,3637.55,3645.69,677.18443,5946,0
1549828800000,3645.47,3645.71,3636,3639.73,564.1827109999999,4849,0
1549832400000,3639.37,3646.17,3636.63,3645.39,498.2484179999999,4506,0
1549836000000,3645.4,3665,3640,3658.9,1123.474783,7787,0
1549839600000,3657.91,3684.99,3651.93,3680.06,2587.0560680000003,12613,0
1549843200000,3679.75,3684.9,3620.17,3641.68,3262.7223999999997,15816,0
1549846800000,3640.59,3641.11,3622,3632.1,931.19346,6480,0
1549850400000,3632.09,3641.59,3626.96,3628.98,514.589611,4962,0
1549854000000,3629.37,3634.52,3621.29,3623.11,865.844944,5886,0
1549857600000,3623.11,3629.11,3616.66,3628.6,527.4393619999998,4583,0
1549861200000,3628.62,3628.99,3617.2,3620.77,606.798875,5571,0
1549864800000,3620.98,3633.88,3619.51,3633.88,772.4881339999998,6009,0
1549868400000,3633.01,3638.73,3628.63,3635.64,787.4467159999999,5771,0
1549872000000,3634.87,3636.49,3624.84,3628.22,1082.258058,6648,0
1549875600000,3628.24,3637.1,3621,3634.35,698.8470669999998,5525,0
1549879200000,3634.86,3644.16,3623,3632.59,920.3237060000002,6256,0
1549882800000,3632,3634.96,3623.5,3626.16,753.7650119999996,6086,0
1549886400000,3626.16,3640.99,3624.08,3637.3,1162.890756,7579,0
1549890000000,3637.03,3657.2,3630.67,3642,1433.957492,8961,0
1549893600000,3641.45,3653.58,3636,3649.74,1382.6855390000003,8218,0
1549897200000,3649.96,3649.97,3630.01,3643,1254.356959,7850,0
1549900800000,3642.99,3643.66,3615.53,3632.1,1729.4786139999997,9658,0
1549904400000,3632.09,3640.29,3626.27,3638.22,837.4851340000001,6336,0
1549908000000,3637.02,3642.05,3632.35,3640.39,715.348183,5666,0
1549911600000,3640.39,3648.64,3635.68,3643.95,986.3340170000001,6075,0
1549915200000,3644.66,3649,3637.14,3643.41,1249.358702,6475,0
1549918800000,3643.65,3646,3629,3635,1037.2567279999998,6830,0
1549922400000,3636.02,3644,3627,3638.03,768.9831349999997,6413,0
1549926000000,3638.03,3638.39,3624.88,3631.05,672.7619670000003,5627,0
1549929600000,3631.05,3632.82,3582.34,3607.65,2763.6077269999982,13576,0
1549933200000,3607.21,3618.45,3598.01,3610.22,920.8854890000001,6405,0
1549936800000,3609.63,3623.81,3604.01,3613.39,1033.1239520000001,6797,0
1549940400000,3614.46,3625.68,3613.54,3624.04,981.3095389999999,6476,0
1549944000000,3624.07,3632.25,3617.48,3626.58,910.43398,6096,0
1549947600000,3626.58,3634.19,3623,3627.01,814.0216599999998,5254,0
1549951200000,3627.24,3629.71,3618.26,3628.22,738.2492799999999,5861,0
1549954800000,3628,3631.17,3612.9,3625.49,961.2845330000002,6347,0
1549958400000,3625.58,3627.5,3598.77,3605.99,1512.6344989999998,9251,0
1549962000000,3605.99,3614.43,3595.71,3604.15,1369.433557,9103,0
1549965600000,3604.15,3612.28,3596.46,3609,1128.5578830000002,7156,0
1549969200000,3609,3616.8,3606.27,3611,805.0468129999999,6379,0
1549972800000,3610.75,3629.72,3608.75,3622.85,1329.4506740000002,8325,0
1549976400000,3623.92,3638,3611.1,3622.34,1654.8184420000002,8955,0
1549980000000,3622.34,3627.73,3614,3621,1286.7401280000001,8596,0
1549983600000,3621,3628.77,3610.5,3620.03,1337.2891570000002,8673,0
1549987200000,3620.03,3631.48,3616.53,3619.98,1142.81486,6929,0
1549990800000,3619.99,3636.97,3619.99,3626.27,908.99955,6403,0
1549994400000,3627,3667.6,3626.34,3635.4,1962.773991,11166,0
1549998000000,3635.88,3647.91,3634.67,3640.95,1749.0159649999998,8926,0
1550001600000,3640.18,3654.94,3640.18,3647.64,1057.5183050000005,7183,0
1550005200000,3647.62,3652,3609,3619.41,1282.3794769999995,10430,0
1550008800000,3619.53,3631,3610.52,3620.64,969.9683140000001,7708,0
1550012400000,3620.64,3638.85,3620.43,3631.46,859.2404549999998,5834,0
1550016000000,3631.51,3642.85,3624,3636.73,635.831125,5139,0
1550019600000,3636.74,3640.59,3631.95,3637.61,683.119172,5005,0
1550023200000,3637.37,3640,3628.93,3635.86,1047.493843,5789,0
1550026800000,3635.31,3642.88,3631.49,3640.52,877.9752450000002,5310,0
1550030400000,3640.99,3643,3631.66,3638.3,776.7131419999996,5298,0
1550034000000,3638.31,3647,3634.24,3643.38,1047.6634549999999,6824,0
1550037600000,3643.38,3670,3635,3640.42,2453.6495,11413,0
1550041200000,3640.83,3641.19,3625.76,3634,1265.7483949999994,7302,0
1550044800000,3633.98,3638.2,3615.4,3616.63,1690.446653,8277,0
1550048400000,3616.2,3628.12,3614,3620.75,1345.5628319999998,9204,0
1550052000000,3621.1,3628.84,3613.31,3617,1038.8384490000003,6385,0
1550055600000,3617.45,3620,3601.68,3613.79,1491.1661590000006,8343,0
1550059200000,3613.79,3623.8,3605.44,3621.35,1295.389116,8050,0
1550062800000,3621.44,3626.15,3612.93,3614.75,856.454904,5787,0
1550066400000,3614.75,3617.49,3607,3608.28,956.9471610000002,6870,0
1550070000000,3608.03,3608.78,3591.75,3595.1,1789.9648479999994,10194,0
1550073600000,3595.1,3615.23,3593.22,3610.6,1480.2747930000007,7669,0
1550077200000,3610.4,3614.99,3606.3,3608.65,773.0381800000001,6215,0
1550080800000,3608.63,3615.5,3606.61,3612.5,790.082941,5216,0
1550084400000,3612.48,3615,3602,3602.95,1121.323082,6130,0
1550088000000,3602.97,3612.51,3597.44,3601.16,640.7881689999999,4807,0
1550091600000,3601.16,3610,3594.81,3603.49,820.8477439999999,5566,0
1550095200000,3603.48,3611.7,3600.05,3605.81,441.26963100000006,4643,0
1550098800000,3605.81,3613.78,3603.18,3609.4,453.409109,4368,0
1550102400000,3608.34,3626.4,3605.79,3619.98,836.2917369999997,5643,0
1550106000000,3619.55,3625.93,3615,3617.37,1104.1194050000001,5862,0
1550109600000,3616.9,3622.41,3606.4,3609.29,792.7165369999999,5655,0
1550113200000,3609.32,3613.81,3606.6,3612,587.140482,5230,0
1550116800000,3612.45,3622.91,3611.83,3622.46,1137.1880780000006,5260,0
1550120400000,3621.96,3625,3603.38,3610.47,753.2187859999999,4807,0
1550124000000,3610.49,3619.88,3609.2,3615.83,526.7130080000002,5167,0
1550127600000,3615.82,3615.9,3597.2,3605.11,1025.052159,9787,0
1550131200000,3605.13,3615,3601.15,3602.32,1156.228268,7656,0
1550134800000,3603.91,3612.9,3600.46,3606.94,943.8460139999999,7116,0
1550138400000,3606.07,3607.44,3584.96,3594.88,1850.4249340000001,8686,0
1550142000000,3594.86,3604.08,3568.11,3584.94,2109.927974999999,9611,0
1550145600000,3584.94,3593.41,3577.67,3586.7,1381.6398889999998,7021,0
1550149200000,3586.83,3595.79,3585.78,3591.4,870.6444390000003,5275,0
1550152800000,3591.4,3593.99,3584.94,3590.43,965.4663720000001,5555,0
1550156400000,3590.46,3607.09,3590.46,3600.94,878.8053569999998,6545,0
1550160000000,3601.99,3614.24,3595,3601.73,795.0086310000002,6438,0
1550163600000,3601.43,3611.74,3599.01,3606,629.7830919999999,5612,0
1550167200000,3606,3612.88,3605.1,3611.44,725.6775549999996,5814,0
1550170800000,3611.87,3612.46,3602.86,3605.69,589.888811,5050,0
1550174400000,3605.98,3605.98,3594.26,3597.75,587.7819740000001,4849,0
1550178000000,3597.04,3606.16,3588,3600.12,619.397392,5348,0
1550181600000,3600.12,3603.36,3590.63,3593.6,516.8567719999999,4421,0
1550185200000,3593.62,3597.64,3588,3590.56,369.683594,4455,0
1550188800000,3590.57,3602.53,3587,3598.85,497.76188699999994,4690,0
1550192400000,3598.05,3607.21,3595.79,3606.28,646.1190859999999,4046,0
1550196000000,3606.27,3607.12,3600.01,3606.51,493.81923299999994,3467,0
1550199600000,3607.71,3620.73,3607.5,3613.77,962.9874149999998,5077,0
1550203200000,3613.77,3629.62,3610.33,3619.65,1296.173149,7283,0
1550206800000,3619.64,3622.13,3610.53,3612.06,647.759112,4561,0
1550210400000,3612.16,3624.77,3608.98,3615.35,740.0417179999998,5062,0
1550214000000,3615.35,3619.24,3606.65,3615,814.933215,6091,0
1550217600000,3615,3622.77,3609.59,3610.63,640.6238610000003,5068,0
1550221200000,3611,3616.43,3603,3603.67,786.1583810000001,6962,0
1550224800000,3603.7,3618.24,3599.29,3617.88,931.7790559999999,7709,0
1550228400000,3617.88,3629.6,3605.46,3608,1577.1845949999997,8550,0
1550232000000,3607.95,3620,3606,3618.69,744.3072019999998,5807,0
1550235600000,3618.69,3623.72,3609.44,3618.74,906.199683,6835,0
1550239200000,3619.59,3653.23,3585,3585.99,3009.6581990000004,15681,0
1550242800000,3585.99,3595,3573.45,3585.73,2364.098135,11036,0
1550246400000,3586.5,3595.1,3585.05,3592.98,849.9514469999997,5732,0
1550250000000,3593,3603.1,3592.16,3597.84,474.9343600000001,4204,0
1550253600000,3597.84,3603.87,3596.29,3602.37,550.9790180000001,4348,0
1550257200000,3602.06,3604.07,3594.64,3596.07,410.5295190000001,3912,0
1550260800000,3596.09,3605.11,3594.64,3601.62,380.32786400000003,3879,0
1550264400000,3601.69,3605.16,3595.25,3599.2,361.948209,3669,0
1550268000000,3599.19,3602.28,3595.56,3600.07,301.9302179999998,3973,0
1550271600000,3599.04,3603.16,3590,3602.47,387.6683370000001,4522,0
1550275200000,3602.49,3610.59,3597.91,3609.83,815.7273309999998,5989,0
1550278800000,3610,3616.93,3606.26,3607.26,933.222441,5866,0
1550282400000,3607.46,3616.13,3604.87,3613.24,575.0551989999999,4238,0
1550286000000,3612.19,3626.43,3612.19,3623.62,824.639503,5379,0
1550289600000,3624.09,3634.16,3616.5,3618.96,1082.8667839999996,6100,0
1550293200000,3618.08,3624.18,3614,3615.15,605.5436289999998,4188,0
1550296800000,3615.88,3620.01,3612,3617,516.217911,3920,0
1550300400000,3616.98,3622.46,3612.36,3617.09,526.3181500000001,4155,0
1550304000000,3617.08,3624.51,3616.13,3619.56,515.2196139999999,4386,0
1550307600000,3618.85,3625,3615.19,3619.43,726.6017309999996,4536,0
1550311200000,3619.96,3625.15,3609.95,3613.23,1644.3265439999996,11616,1
